"","X1_mean","X2_mean","M","D","prob","ranking"
"g9634",96349.1379807029,31454.7117287328,1.61499561860405,64894.4262519701,0.826003846153846,64894.4262720659
"g828",99653.8959192716,32801.4135268968,1.60316822068289,66852.4823923748,0.824392307692308,66852.4824115973
"g230",32910.9061872351,99638.2569125602,-1.59813403208552,66727.3507253251,0.824376923076923,-66727.3507444629
"g785",13408.5519227949,3497.66849301658,1.93868797652759,9910.88342977832,0.8236,9910.88361939366
"g234",15578.0111595559,48319.9698507768,-1.63310849782127,32741.9586912209,0.823576923076923,-32741.9587319491
"g11494",11372.1212658605,36026.2064299655,-1.66354535526143,24654.085164105,0.823334615384615,-24654.0852202292
"g699",1394.06662421013,7333.393384916,-2.39518142080649,5939.32676070588,0.823315384615385,-5939.32724366414
"g460",1025.0489883898,6222.00535460183,-2.6016867768411,5196.95636621203,0.822407692307692,-5196.95701743682
"g1021",49308.0453828465,16027.8504411512,1.62124211129952,33280.1949416953,0.822357692307692,33280.1949811847
"g989",36905.4082006581,11736.9646461807,1.65277289325468,25168.4435544774,0.822246153846154,25168.4436087449
"g150",56840.5609268629,169269.037006638,-1.57432540013121,112428.476079775,0.821123076923077,-112428.476090797
"g8786",12002.6402880523,3061.28850099461,1.97114088005808,8941.35178705766,0.820853846153846,8941.35200432885
"g341",130.295115857548,3334.16409094253,-4.6774701980565,3203.86897508498,0.820811538461538,-3203.8723895061
"g11920",9767.57791603434,2278.01403430202,2.10022422366882,7489.56388173232,0.820642307692308,7489.56417620486
"g123",2255.10777445756,9699.78817709589,-2.10475685887659,7444.68040263833,0.820184615384615,-7444.68070016631
"g696",4982.19366090259,17356.8760877396,-1.80065430687265,12374.682426837,0.82015,-12374.6825578446
"g1168",75943.8294518233,25462.4963446134,1.57655888031052,50481.3331072099,0.819988461538461,50481.3331318283
"g544",67951.180806352,200900.510251126,-1.56391070183,132949.329444774,0.819765384615385,-132949.329453972
"g523",1635.52260814194,7883.56360270572,-2.26909621551809,6248.04099456378,0.819326923076923,-6248.04140659673
"g132",13025.8669671294,39902.8074223834,-1.61511085535885,26876.940455254,0.819288461538462,-26876.9405037823
"g243",997.714348699403,6001.05345990716,-2.5885170540644,5003.33911120776,0.818526923076923,-5003.33978080259
"g470",119846.905413222,350582.161793081,-1.54855993382701,230735.256379859,0.818438461538462,-230735.256385055
"g18",4147.57599568921,14851.2816019021,-1.84024711387528,10703.7056062128,0.817557692307692,-10703.7057644062
"g1020",31299.9847548145,10015.7493865093,1.64389158566459,21284.2353683053,0.817446153846154,21284.2354317884
"g12383",7003.1346886791,22819.9116840652,-1.70422046855259,15816.7769953861,0.817338461538462,-15816.777087199
"g1077",5568.97725958973,862.817148782675,2.69028564558557,4706.16011080705,0.817330769230769,4706.16087976052
"g2702",25628.0470190576,8041.54420741241,1.6721790704924,17586.5028116452,0.8167,17586.5028911432
"g574",32393.3703424303,95124.2097039481,-1.55411398269369,62730.8393615178,0.816253846153846,-62730.8393807688
"g1031",145336.456924515,49925.1853657335,1.54155695188383,95411.2715587819,0.816026923076923,95411.2715712354
"g395",13672.7867731354,41110.3095268898,-1.58819291273985,27437.5227537544,0.814923076923077,-27437.5227997198
