"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g703",859.564186176282,-1.07932730706428,0.283774688063882,-3.80346575104439,0.000142685728290154,0.00380997481937498
"g707",165.775451453607,-1.33211887993427,0.263576120468206,-5.05401960377879,4.32607174857928e-07,2.14589797467027e-05
"g708",450.971857343336,-1.93288847030018,0.432612737208144,-4.46794165787634,7.89758368961593e-06,0.000291014676699933
"g709",1710.96436346948,-1.98177589991925,0.362575863714942,-5.46582411640429,4.60761036586561e-08,2.71344067984332e-06
"g711",1709.87236896487,-2.05026113806104,0.294259649393462,-6.96752389356512,3.22567682741712e-12,4.20217717608067e-10
"g713",56968.6742270039,-1.36027188679126,0.33621802486843,-4.04580297955043,5.21440755746504e-05,0.00153539301983166
"g715",926.304651059801,-1.86695366679852,0.455881315192093,-4.09526252685274,4.2169027228583e-05,0.001270686785437
"g716",843.571116444705,-1.41295474873409,0.198052319572202,-7.13424993853193,9.73163586618428e-13,1.33520114644871e-10
"g717",1388.0402311548,-2.30811395959633,0.282279010403679,-8.17671124854648,2.91695905520113e-16,7.09811715753377e-14
"g720",21136.5454031901,-0.967661877974232,0.271334080429214,-3.56631159802529,0.000362040871017219,0.00842823305687558
"g723",2061.94570994241,-1.38158267469452,0.225421391798656,-6.12888893849317,8.84948701323242e-10,7.41115805257523e-08
"g726",7210.29238632579,-1.08630366928152,0.160345967547237,-6.77474891260673,1.24622502056654e-11,1.46114219002242e-09
"g731",1739.69709810292,-1.1063910810189,0.325444022860624,-3.3996355849274,0.000674757166403869,0.0142661363526405
"g732",869.005808575472,-1.55512461979529,0.260708405803572,-5.96499608442613,2.44639908270177e-09,1.93565699200029e-07
"g736",164.26118752873,-0.813753695343671,0.221993849463205,-3.66565874375068,0.000246702722570459,0.00611127449629387
"g737",6081.7535764034,-1.51242143884594,0.171238452142794,-8.83225362014336,1.02587510106665e-18,3.15016932820396e-16
"g739",225.289720151291,-1.62828613948364,0.449196645835933,-3.62488490191969,0.000289090172429383,0.00699511435989071
"g740",2865.48149644268,-2.19423792489789,0.437577659408296,-5.01451085931807,5.31685499637082e-07,2.5974045033407e-05
"g741",1097.26645390916,-1.0565633151615,0.276822737975891,-3.81675046958576,0.000135220800135485,0.00364079887128882
"g743",1135.01591317267,-1.15614390273995,0.28941972345803,-3.99469631484052,6.4777228802867e-05,0.00187316573962012
"g750",26120.6689072317,-1.07344628031577,0.19824331597328,-5.41479179283123,6.13600635078672e-08,3.56468801378812e-06
"g757",13089.1825928121,-0.846940432301086,0.181805087681948,-4.658507872908,3.185096275352e-06,0.000130822250519792
"g763",2101.9818807596,-1.29927402387554,0.372811528053645,-3.4850693342524,0.000492009534715481,0.0109102139220358
"g766",1364.16644097524,-1.49366351590958,0.261085804023959,-5.72096794574291,1.05918880938163e-08,7.07790573813209e-07
"g767",42.7268289901276,-2.24871171233257,0.583506056145996,-3.85379327026202,0.000116301805567905,0.00315777765559846
"g770",3854.5133202953,-1.8813310057936,0.625717915944937,-3.00667594430708,0.0026412115726871,0.0459079591010048
"g771",12248.0511542557,-1.17515912057245,0.341830919990602,-3.43783739810537,0.000586379696820385,0.0127101494956177
"g773",18834.1337251312,-2.75688487726085,0.33318375312274,-8.2743676767614,1.29139094744168e-16,3.26569981355988e-14
"g774",2675.26298375105,-1.61843189398218,0.283222081820747,-5.71435632270542,1.10120042488028e-08,7.3207123091139e-07
"g775",1315.62443179127,-1.62609937089692,0.485696551285504,-3.34797388738521,0.00081404681164533,0.0167177734550793
