"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.005)"
g870	458	418	0.13184465601606	0.13184465601606	0.176468183438038	0.235156417381264	0.0775483191270179	FALSE
g634	7	13	-0.893084796083488	-0.893084796083488	0.176361395839492	0.235258616048061	0.0775094471348533	FALSE
g1916	7	13	-0.893084796083488	-0.893084796083488	0.176361395839492	0.235258616048061	0.0775094471348533	FALSE
g4115	7	13	-0.893084796083488	-0.893084796083488	0.176361395839492	0.235258616048061	0.0775094471348533	FALSE
g5085	7	13	-0.893084796083488	-0.893084796083488	0.176361395839492	0.235258616048061	0.0775094471348533	FALSE
g6361	7	13	-0.893084796083488	-0.893084796083488	0.176361395839492	0.235258616048061	0.0775094471348533	FALSE
g12022	7	13	-0.893084796083488	-0.893084796083488	0.176361395839492	0.235258616048061	0.0775094471348533	FALSE
g12361	7	13	-0.893084796083488	-0.893084796083488	0.176361395839492	0.235258616048061	0.0775094471348533	FALSE
g9051	216	245	-0.181750436839103	-0.181750436839103	0.176659974851635	0.235387529621496	0.0776245337843054	FALSE
g11518	40	53	-0.405992359675836	-0.405992359675836	0.176936521843281	0.235731513203923	0.0777379704020321	FALSE
g11941	88	71	0.309684499132615	0.309684499132615	0.17718370476398	0.23603630779052	0.0778384835333889	FALSE
g12830	134	157	-0.228531558433855	-0.228531558433855	0.177341030751936	0.236221348047093	0.0778995048783638	FALSE
g6628	488	531	-0.121830713241266	-0.121830713241266	0.177902073577677	0.236944051876282	0.0781378333399231	FALSE
g647	39	28	0.478047296804645	0.478047296804645	0.178008548891955	0.237061239498614	0.0781764786945151	FALSE
g4776	171	147	0.218180170049534	0.218180170049534	0.178143477563624	0.237216291340823	0.0782276106596759	FALSE
g1613	27	18	0.584962500721156	0.584962500721156	0.178244997120926	0.237326827942316	0.0782640626848568	FALSE
g7990	135	158	-0.226965151126272	-0.226965151126272	0.17883011117435	0.23808116348017	0.0785128224408938	FALSE
g7034	72	89	-0.305808429524085	-0.305808429524085	0.17990827887515	0.239491689341484	0.078977976277001	FALSE
g2118	1490	1564	-0.0699281819578292	-0.0699281819578292	0.180532654852297	0.240297903095209	0.079230847978089	FALSE
g288	22	14	0.652076696579693	0.652076696579693	0.180596737173864	0.240308360735086	0.079230847978089	FALSE
g2777	22	14	0.652076696579693	0.652076696579693	0.180596737173864	0.240308360735086	0.079230847978089	FALSE
g7271	22	14	0.652076696579693	0.652076696579693	0.180596737173864	0.240308360735086	0.079230847978089	FALSE
g7748	22	14	0.652076696579693	0.652076696579693	0.180596737173864	0.240308360735086	0.079230847978089	FALSE
g9496	14	22	-0.652076696579693	-0.652076696579693	0.180596737173864	0.240308360735086	0.079230847978089	FALSE
g1041	206	234	-0.183864192400186	-0.183864192400186	0.181778589198256	0.241805692571848	0.0797410728701858	FALSE
g165	239	269	-0.170595554575875	-0.170595554575875	0.183050167782661	0.243471914036232	0.0802905483014553	FALSE
g2123	405	368	0.138216141714976	0.138216141714976	0.183171969170875	0.243608649383774	0.0803356399748411	FALSE
