V1 V2 V3 V4 V5 V6 V7 V8 V9
GeneNames value1 value2 log2(Fold_change) "log2(Fold_change) normalized" p-value "q-value(Benjamini et al. 1995)" "q-value(Storey et al. 2003)" "Signature(q-value(Benjamini et al. 1995) < 0.005)"
g7690 1 1 0 0 1 1 1 FALSE
g7691 52 52 0 0 1 1 1 FALSE
g7692 37 37 0 0 1 1 1 FALSE
g7693 744 744 0 0 1 1 1 FALSE
g7694 1226 1226 0 0 1 1 1 FALSE
g7695 2 2 0 0 1 1 1 FALSE
g7696 15 15 0 0 1 1 1 FALSE
g7697 2 2 0 0 1 1 1 FALSE
g7698 1365 1365 0 0 1 1 1 FALSE
g7700 68 68 0 0 1 1 1 FALSE
g7701 17 17 0 0 1 1 1 FALSE
g7702 166 166 0 0 1 1 1 FALSE
g7703 29 29 0 0 1 1 1 FALSE
g7704 650 650 0 0 1 1 1 FALSE
g7705 514 514 0 0 1 1 1 FALSE
g7706 352 352 0 0 1 1 1 FALSE
g7708 27 27 0 0 1 1 1 FALSE
g7709 775 775 0 0 1 1 1 FALSE
g7710 2245 2245 0 0 1 1 1 FALSE
g7711 475 475 0 0 1 1 1 FALSE
g7712 232 232 0 0 1 1 1 FALSE
g7713 945 945 0 0 1 1 1 FALSE
g7714 350 350 0 0 1 1 1 FALSE
g7715 25 25 0 0 1 1 1 FALSE
g7716 650 650 0 0 1 1 1 FALSE
g7717 1798 1798 0 0 1 1 1 FALSE
g7718 56 56 0 0 1 1 1 FALSE
g7719 490 490 0 0 1 1 1 FALSE
g7720 6 6 0 0 1 1 1 FALSE
g7721 33 33 0 0 1 1 1 FALSE
g7722 267 267 0 0 1 1 1 FALSE
g7723 57 57 0 0 1 1 1 FALSE
g7724 4 4 0 0 1 1 1 FALSE
g7725 13 13 0 0 1 1 1 FALSE
g7726 327 327 0 0 1 1 1 FALSE
g7727 566 566 0 0 1 1 1 FALSE
g7728 105 105 0 0 1 1 1 FALSE
g7730 2 2 0 0 1 1 1 FALSE
g7731 9 9 0 0 1 1 1 FALSE
g7732 1 1 0 0 1 1 1 FALSE
g7733 451 451 0 0 1 1 1 FALSE
g7734 5 5 0 0 1 1 1 FALSE
g7735 43 43 0 0 1 1 1 FALSE
g7736 1516 1516 0 0 1 1 1 FALSE
g7737 289 289 0 0 1 1 1 FALSE
g7738 19 19 0 0 1 1 1 FALSE
g7739 336 336 0 0 1 1 1 FALSE
g7740 17 17 0 0 1 1 1 FALSE
g7741 2 2 0 0 1 1 1 FALSE
g7742 116 116 0 0 1 1 1 FALSE
g7743 358 358 0 0 1 1 1 FALSE
g7744 5 5 0 0 1 1 1 FALSE
g7745 212 212 0 0 1 1 1 FALSE
g7746 40 40 0 0 1 1 1 FALSE
g7747 380 380 0 0 1 1 1 FALSE
g7748 1349 1349 0 0 1 1 1 FALSE
g7749 1 1 0 0 1 1 1 FALSE
g7750 57 57 0 0 1 1 1 FALSE
g7751 6 6 0 0 1 1 1 FALSE
g7753 2 2 0 0 1 1 1 FALSE
g7754 4775 4775 0 0 1 1 1 FALSE
g7755 155 155 0 0 1 1 1 FALSE
g7756 555 555 0 0 1 1 1 FALSE
g7757 15 15 0 0 1 1 1 FALSE
g7758 1124 1124 0 0 1 1 1 FALSE
g7759 179 179 0 0 1 1 1 FALSE
g7760 2 2 0 0 1 1 1 FALSE
g7761 6 6 0 0 1 1 1 FALSE
g7762 8 8 0 0 1 1 1 FALSE
g7763 14 14 0 0 1 1 1 FALSE
g7764 124 124 0 0 1 1 1 FALSE
g7765 486 486 0 0 1 1 1 FALSE
g7767 224 224 0 0 1 1 1 FALSE
g7768 95 95 0 0 1 1 1 FALSE
g7769 124 124 0 0 1 1 1 FALSE
g7770 8 8 0 0 1 1 1 FALSE
g7771 6 6 0 0 1 1 1 FALSE
g7772 1473 1473 0 0 1 1 1 FALSE
g7773 558 558 0 0 1 1 1 FALSE
g7774 587 587 0 0 1 1 1 FALSE
g7775 1 1 0 0 1 1 1 FALSE
g7776 8 8 0 0 1 1 1 FALSE
g7777 1683 1683 0 0 1 1 1 FALSE
g7778 66 66 0 0 1 1 1 FALSE
g7779 20 20 0 0 1 1 1 FALSE
g7780 2293 2293 0 0 1 1 1 FALSE
g7781 7 7 0 0 1 1 1 FALSE
g7782 424 424 0 0 1 1 1 FALSE
g7783 31 31 0 0 1 1 1 FALSE
g7784 6447 6447 0 0 1 1 1 FALSE
g7785 1908 1908 0 0 1 1 1 FALSE
g7786 39 39 0 0 1 1 1 FALSE
g7787 6 6 0 0 1 1 1 FALSE
g7788 2 2 0 0 1 1 1 FALSE
g7789 366 366 0 0 1 1 1 FALSE
g7790 122 122 0 0 1 1 1 FALSE
g7791 3 3 0 0 1 1 1 FALSE
g7792 53 53 0 0 1 1 1 FALSE
g7793 9 9 0 0 1 1 1 FALSE
g7794 29 29 0 0 1 1 1 FALSE
g7795 23 23 0 0 1 1 1 FALSE
g7796 38 38 0 0 1 1 1 FALSE
g7797 42 42 0 0 1 1 1 FALSE
g7798 762 762 0 0 1 1 1 FALSE
g7799 82 82 0 0 1 1 1 FALSE
g7800 1016 1016 0 0 1 1 1 FALSE
g7801 1 1 0 0 1 1 1 FALSE
g7802 1475 1475 0 0 1 1 1 FALSE
g7803 1815 1815 0 0 1 1 1 FALSE
g7804 7689 7689 0 0 1 1 1 FALSE
g7805 168 168 0 0 1 1 1 FALSE
g7807 2 2 0 0 1 1 1 FALSE
g7808 14 14 0 0 1 1 1 FALSE
g7809 683 683 0 0 1 1 1 FALSE
g7810 5 5 0 0 1 1 1 FALSE
g7811 63 63 0 0 1 1 1 FALSE
g7812 1295 1295 0 0 1 1 1 FALSE
g7813 523 523 0 0 1 1 1 FALSE
g7814 1778 1778 0 0 1 1 1 FALSE
g7815 2781 2781 0 0 1 1 1 FALSE
g7816 85 85 0 0 1 1 1 FALSE
g7817 403 403 0 0 1 1 1 FALSE
g7818 4042 4042 0 0 1 1 1 FALSE
g7819 12 12 0 0 1 1 1 FALSE
g7820 6 6 0 0 1 1 1 FALSE
g7821 190 190 0 0 1 1 1 FALSE
g7822 1 1 0 0 1 1 1 FALSE
g7823 22 22 0 0 1 1 1 FALSE
g7824 369 369 0 0 1 1 1 FALSE
g7825 21 21 0 0 1 1 1 FALSE
g7826 2 2 0 0 1 1 1 FALSE
g7828 194 194 0 0 1 1 1 FALSE
g7829 1346 1346 0 0 1 1 1 FALSE
g7830 30 30 0 0 1 1 1 FALSE
g7831 109 109 0 0 1 1 1 FALSE
g7832 4067 4067 0 0 1 1 1 FALSE
g7833 3070 3070 0 0 1 1 1 FALSE
g7834 257 257 0 0 1 1 1 FALSE
g7836 121 121 0 0 1 1 1 FALSE
g7837 76 76 0 0 1 1 1 FALSE
g7838 180 180 0 0 1 1 1 FALSE
g7839 1003 1003 0 0 1 1 1 FALSE
g7840 82 82 0 0 1 1 1 FALSE
g7841 241 241 0 0 1 1 1 FALSE
g7842 7 7 0 0 1 1 1 FALSE
g7843 238 238 0 0 1 1 1 FALSE
g7844 1715 1715 0 0 1 1 1 FALSE
g7845 2 2 0 0 1 1 1 FALSE
g7846 236 236 0 0 1 1 1 FALSE
g7847 1365 1365 0 0 1 1 1 FALSE
g7848 5307 5307 0 0 1 1 1 FALSE
g7849 4 4 0 0 1 1 1 FALSE
g7850 17 17 0 0 1 1 1 FALSE
g7851 6810 6810 0 0 1 1 1 FALSE
g7853 130 130 0 0 1 1 1 FALSE
g7854 2272 2272 0 0 1 1 1 FALSE
g7855 6 6 0 0 1 1 1 FALSE
g7856 66 66 0 0 1 1 1 FALSE
g7857 40 40 0 0 1 1 1 FALSE
g7858 1221 1221 0 0 1 1 1 FALSE
g7859 811 811 0 0 1 1 1 FALSE
g7860 1260 1260 0 0 1 1 1 FALSE
g7861 117 117 0 0 1 1 1 FALSE
g7862 25 25 0 0 1 1 1 FALSE
g7863 25 25 0 0 1 1 1 FALSE
g7864 5680 5680 0 0 1 1 1 FALSE
g7865 154 154 0 0 1 1 1 FALSE
g7866 97 97 0 0 1 1 1 FALSE
g7867 12 12 0 0 1 1 1 FALSE
g7868 1 1 0 0 1 1 1 FALSE
g7869 100 100 0 0 1 1 1 FALSE
g7870 4906 4906 0 0 1 1 1 FALSE
g7871 77 77 0 0 1 1 1 FALSE
g7872 16 16 0 0 1 1 1 FALSE
g7873 4 4 0 0 1 1 1 FALSE
g7875 1584 1584 0 0 1 1 1 FALSE
g7876 63 63 0 0 1 1 1 FALSE
g7877 851 851 0 0 1 1 1 FALSE
g7878 535 535 0 0 1 1 1 FALSE
g7879 10 10 0 0 1 1 1 FALSE
g7880 1 1 0 0 1 1 1 FALSE
g7881 297 297 0 0 1 1 1 FALSE
g7882 7 7 0 0 1 1 1 FALSE
g7883 2072 2072 0 0 1 1 1 FALSE
g7884 4345 4345 0 0 1 1 1 FALSE
g7885 9 9 0 0 1 1 1 FALSE
g7886 190606 190606 0 0 1 1 1 FALSE
g7887 151 151 0 0 1 1 1 FALSE
g7889 315 315 0 0 1 1 1 FALSE
g7890 39 39 0 0 1 1 1 FALSE
g7891 737 737 0 0 1 1 1 FALSE
g7892 866 866 0 0 1 1 1 FALSE
g7893 14 14 0 0 1 1 1 FALSE
g7894 97 97 0 0 1 1 1 FALSE
g7895 450 450 0 0 1 1 1 FALSE
g7897 394 394 0 0 1 1 1 FALSE
g7898 25 25 0 0 1 1 1 FALSE
g7899 6868 6868 0 0 1 1 1 FALSE
g7900 190 190 0 0 1 1 1 FALSE
g7901 176 176 0 0 1 1 1 FALSE
g7902 365 365 0 0 1 1 1 FALSE
g7903 5 5 0 0 1 1 1 FALSE
g7904 49 49 0 0 1 1 1 FALSE
g7906 1 1 0 0 1 1 1 FALSE
g7907 84 84 0 0 1 1 1 FALSE
g7908 162 162 0 0 1 1 1 FALSE
g7909 7407 7407 0 0 1 1 1 FALSE
g7911 2124 2124 0 0 1 1 1 FALSE
g7912 13 13 0 0 1 1 1 FALSE
g7913 18 18 0 0 1 1 1 FALSE
g7914 1081 1081 0 0 1 1 1 FALSE
g7915 8 8 0 0 1 1 1 FALSE
g7916 251 251 0 0 1 1 1 FALSE
g7917 177 177 0 0 1 1 1 FALSE
g7918 141 141 0 0 1 1 1 FALSE
g7919 7 7 0 0 1 1 1 FALSE
g7920 13 13 0 0 1 1 1 FALSE
g7921 12 12 0 0 1 1 1 FALSE
g7922 23 23 0 0 1 1 1 FALSE
g7923 13 13 0 0 1 1 1 FALSE
g7924 489 489 0 0 1 1 1 FALSE
g7925 951 951 0 0 1 1 1 FALSE
g7926 415 415 0 0 1 1 1 FALSE
g7927 299 299 0 0 1 1 1 FALSE
g7928 124 124 0 0 1 1 1 FALSE
g7929 9 9 0 0 1 1 1 FALSE
g7930 2846 2846 0 0 1 1 1 FALSE
g7931 3 3 0 0 1 1 1 FALSE
g7932 97 97 0 0 1 1 1 FALSE
g7933 55 55 0 0 1 1 1 FALSE
g7934 531 531 0 0 1 1 1 FALSE
g7935 122 122 0 0 1 1 1 FALSE
g7936 1114 1114 0 0 1 1 1 FALSE
g7937 99 99 0 0 1 1 1 FALSE
g7938 48 48 0 0 1 1 1 FALSE
g7940 6 6 0 0 1 1 1 FALSE
g7941 109 109 0 0 1 1 1 FALSE
g7942 1717 1717 0 0 1 1 1 FALSE
g7943 18 18 0 0 1 1 1 FALSE
g7944 2 2 0 0 1 1 1 FALSE
g7945 91 91 0 0 1 1 1 FALSE
g7946 2237 2237 0 0 1 1 1 FALSE
g7947 304 304 0 0 1 1 1 FALSE
g7948 4 4 0 0 1 1 1 FALSE
g7949 359 359 0 0 1 1 1 FALSE
g7950 1 1 0 0 1 1 1 FALSE
g7951 29 29 0 0 1 1 1 FALSE
g7952 533 533 0 0 1 1 1 FALSE
g7953 261 261 0 0 1 1 1 FALSE
g7954 3 3 0 0 1 1 1 FALSE
g7955 5 5 0 0 1 1 1 FALSE
g7956 34 34 0 0 1 1 1 FALSE
g7957 74 74 0 0 1 1 1 FALSE
g7958 446 446 0 0 1 1 1 FALSE
g7959 40 40 0 0 1 1 1 FALSE
g7960 285 285 0 0 1 1 1 FALSE
g7961 3643 3643 0 0 1 1 1 FALSE
g7962 3635 3635 0 0 1 1 1 FALSE
g7963 323 323 0 0 1 1 1 FALSE
g7964 307 307 0 0 1 1 1 FALSE
g7966 237 237 0 0 1 1 1 FALSE
g7967 105 105 0 0 1 1 1 FALSE
g7968 60 60 0 0 1 1 1 FALSE
g7970 182 182 0 0 1 1 1 FALSE
g7971 43 43 0 0 1 1 1 FALSE
g7972 8 8 0 0 1 1 1 FALSE
g7973 169 169 0 0 1 1 1 FALSE
g7974 588 588 0 0 1 1 1 FALSE
g7975 313 313 0 0 1 1 1 FALSE
g7976 2 2 0 0 1 1 1 FALSE
g7977 1279 1279 0 0 1 1 1 FALSE
g7978 4 4 0 0 1 1 1 FALSE
g7979 341 341 0 0 1 1 1 FALSE
g7980 11 11 0 0 1 1 1 FALSE
g7981 432 432 0 0 1 1 1 FALSE
g7982 215 215 0 0 1 1 1 FALSE
g7984 5 5 0 0 1 1 1 FALSE
g7985 12 12 0 0 1 1 1 FALSE
g7986 29 29 0 0 1 1 1 FALSE
g7987 77 77 0 0 1 1 1 FALSE
g7988 155 155 0 0 1 1 1 FALSE
g7989 77 77 0 0 1 1 1 FALSE
g7990 6 6 0 0 1 1 1 FALSE
g7991 795 795 0 0 1 1 1 FALSE
g7992 672 672 0 0 1 1 1 FALSE
g7993 8400 8400 0 0 1 1 1 FALSE
g7994 47 47 0 0 1 1 1 FALSE
g7996 81 81 0 0 1 1 1 FALSE
g7997 247 247 0 0 1 1 1 FALSE
g7998 8 8 0 0 1 1 1 FALSE
g7999 814 814 0 0 1 1 1 FALSE
g8000 71 71 0 0 1 1 1 FALSE
g8001 745 745 0 0 1 1 1 FALSE
g8002 190 190 0 0 1 1 1 FALSE
g8003 32 32 0 0 1 1 1 FALSE
g8004 6 6 0 0 1 1 1 FALSE
g8005 17 17 0 0 1 1 1 FALSE
g8006 218 218 0 0 1 1 1 FALSE
g8007 174 174 0 0 1 1 1 FALSE
g8008 2317 2317 0 0 1 1 1 FALSE
g8009 4 4 0 0 1 1 1 FALSE
g8010 23 23 0 0 1 1 1 FALSE
g8011 822 822 0 0 1 1 1 FALSE
g8012 67 67 0 0 1 1 1 FALSE
g8013 1403 1403 0 0 1 1 1 FALSE
g8014 20 20 0 0 1 1 1 FALSE
g8015 999 999 0 0 1 1 1 FALSE
g8016 43 43 0 0 1 1 1 FALSE
g8017 25 25 0 0 1 1 1 FALSE
g8019 17 17 0 0 1 1 1 FALSE
g8020 75 75 0 0 1 1 1 FALSE
g8021 30 30 0 0 1 1 1 FALSE
g8022 4 4 0 0 1 1 1 FALSE
g8023 361 361 0 0 1 1 1 FALSE
g8024 175 175 0 0 1 1 1 FALSE
g8025 365 365 0 0 1 1 1 FALSE
g8026 1297 1297 0 0 1 1 1 FALSE
g8027 155 155 0 0 1 1 1 FALSE
g8028 3 3 0 0 1 1 1 FALSE
g8029 1739 1739 0 0 1 1 1 FALSE
g8030 2399 2399 0 0 1 1 1 FALSE
g8031 262 262 0 0 1 1 1 FALSE
g8032 24 24 0 0 1 1 1 FALSE
g8033 7 7 0 0 1 1 1 FALSE
g8034 1 1 0 0 1 1 1 FALSE
g8035 3081 3081 0 0 1 1 1 FALSE
g8036 142 142 0 0 1 1 1 FALSE
g8037 83 83 0 0 1 1 1 FALSE
g8038 1849 1849 0 0 1 1 1 FALSE
g8039 87 87 0 0 1 1 1 FALSE
g8040 1 1 0 0 1 1 1 FALSE
g8041 116 116 0 0 1 1 1 FALSE
g8042 166 166 0 0 1 1 1 FALSE
g8043 355 355 0 0 1 1 1 FALSE
g8044 2 2 0 0 1 1 1 FALSE
g8045 83 83 0 0 1 1 1 FALSE
g8046 3 3 0 0 1 1 1 FALSE
g8047 10 10 0 0 1 1 1 FALSE
g8048 570 570 0 0 1 1 1 FALSE
g8049 6 6 0 0 1 1 1 FALSE
g8050 228 228 0 0 1 1 1 FALSE
g8051 745 745 0 0 1 1 1 FALSE
g8052 341 341 0 0 1 1 1 FALSE
g8053 1 1 0 0 1 1 1 FALSE
g8054 589 589 0 0 1 1 1 FALSE
g8055 1499 1499 0 0 1 1 1 FALSE
g8057 7 7 0 0 1 1 1 FALSE
g8058 717 717 0 0 1 1 1 FALSE
g8059 216 216 0 0 1 1 1 FALSE
g8060 285 285 0 0 1 1 1 FALSE
g8061 27 27 0 0 1 1 1 FALSE
g8062 337 337 0 0 1 1 1 FALSE
g8063 3 3 0 0 1 1 1 FALSE
g8065 7 7 0 0 1 1 1 FALSE
g8066 265 265 0 0 1 1 1 FALSE
g8068 2094 2094 0 0 1 1 1 FALSE
g8069 618 618 0 0 1 1 1 FALSE
g8070 89 89 0 0 1 1 1 FALSE
g8071 497 497 0 0 1 1 1 FALSE
g8072 8144 8144 0 0 1 1 1 FALSE
g8073 5223 5223 0 0 1 1 1 FALSE
g8074 383 383 0 0 1 1 1 FALSE
g8075 51 51 0 0 1 1 1 FALSE
g8076 9121 9121 0 0 1 1 1 FALSE
g8077 1008 1008 0 0 1 1 1 FALSE
g8078 2 2 0 0 1 1 1 FALSE
g8079 12 12 0 0 1 1 1 FALSE
g8080 21 21 0 0 1 1 1 FALSE
g8081 2 2 0 0 1 1 1 FALSE
g8082 17 17 0 0 1 1 1 FALSE
g8083 22 22 0 0 1 1 1 FALSE
g8084 14 14 0 0 1 1 1 FALSE
g8085 4 4 0 0 1 1 1 FALSE
g8086 77 77 0 0 1 1 1 FALSE
g8087 2 2 0 0 1 1 1 FALSE
g8088 27 27 0 0 1 1 1 FALSE
g8089 5380 5380 0 0 1 1 1 FALSE
g8090 21 21 0 0 1 1 1 FALSE
g8091 19 19 0 0 1 1 1 FALSE
g8092 124 124 0 0 1 1 1 FALSE
g8093 497 497 0 0 1 1 1 FALSE
g8094 849 849 0 0 1 1 1 FALSE
g8095 15 15 0 0 1 1 1 FALSE
g8096 5 5 0 0 1 1 1 FALSE
g8097 15 15 0 0 1 1 1 FALSE
g8098 1048 1048 0 0 1 1 1 FALSE
g8099 4 4 0 0 1 1 1 FALSE
g8100 532 532 0 0 1 1 1 FALSE
g8101 5 5 0 0 1 1 1 FALSE
g8102 115 115 0 0 1 1 1 FALSE
g8103 2203 2203 0 0 1 1 1 FALSE
g8104 104 104 0 0 1 1 1 FALSE
g8105 15 15 0 0 1 1 1 FALSE
g8106 592 592 0 0 1 1 1 FALSE
g8107 5125 5125 0 0 1 1 1 FALSE
g8109 141 141 0 0 1 1 1 FALSE
g8110 4 4 0 0 1 1 1 FALSE
g8111 427 427 0 0 1 1 1 FALSE
g8113 194 194 0 0 1 1 1 FALSE
g8115 19 19 0 0 1 1 1 FALSE
g8116 432 432 0 0 1 1 1 FALSE
g8117 1432 1432 0 0 1 1 1 FALSE
g8118 567 567 0 0 1 1 1 FALSE
g8119 34 34 0 0 1 1 1 FALSE
g8120 3 3 0 0 1 1 1 FALSE
g8121 7 7 0 0 1 1 1 FALSE
g8122 1174 1174 0 0 1 1 1 FALSE
g8123 3 3 0 0 1 1 1 FALSE
g8125 11 11 0 0 1 1 1 FALSE
g8126 5018 5018 0 0 1 1 1 FALSE
g8127 5317 5317 0 0 1 1 1 FALSE
g8128 188 188 0 0 1 1 1 FALSE
g8130 3496 3496 0 0 1 1 1 FALSE
g8131 1651 1651 0 0 1 1 1 FALSE
g8132 3968 3968 0 0 1 1 1 FALSE
g8133 131 131 0 0 1 1 1 FALSE
g8134 7 7 0 0 1 1 1 FALSE
g8135 308 308 0 0 1 1 1 FALSE
g8136 7 7 0 0 1 1 1 FALSE
g8137 3 3 0 0 1 1 1 FALSE
g8138 187 187 0 0 1 1 1 FALSE
g8139 13908 13908 0 0 1 1 1 FALSE
g8140 3 3 0 0 1 1 1 FALSE
g8141 219 219 0 0 1 1 1 FALSE
g8142 145 145 0 0 1 1 1 FALSE
g8143 62 62 0 0 1 1 1 FALSE
g8144 5 5 0 0 1 1 1 FALSE
g8145 41 41 0 0 1 1 1 FALSE
g8147 1069 1069 0 0 1 1 1 FALSE
g8149 10 10 0 0 1 1 1 FALSE
g8150 18 18 0 0 1 1 1 FALSE
g8151 13 13 0 0 1 1 1 FALSE
g8152 765 765 0 0 1 1 1 FALSE
g8153 199 199 0 0 1 1 1 FALSE
g8154 9351 9351 0 0 1 1 1 FALSE
g8155 882 882 0 0 1 1 1 FALSE
g8157 22 22 0 0 1 1 1 FALSE
g8158 3 3 0 0 1 1 1 FALSE
g8159 2196 2196 0 0 1 1 1 FALSE
g8160 14 14 0 0 1 1 1 FALSE
g8161 1191 1191 0 0 1 1 1 FALSE
g8162 3 3 0 0 1 1 1 FALSE
g8163 25 25 0 0 1 1 1 FALSE
g8164 55 55 0 0 1 1 1 FALSE
g8165 236 236 0 0 1 1 1 FALSE
g8166 7610 7610 0 0 1 1 1 FALSE
g8167 296 296 0 0 1 1 1 FALSE
g8168 2162 2162 0 0 1 1 1 FALSE
g8169 1312 1312 0 0 1 1 1 FALSE
g8170 19 19 0 0 1 1 1 FALSE
g8171 10 10 0 0 1 1 1 FALSE
g8172 1129 1129 0 0 1 1 1 FALSE
g8173 3 3 0 0 1 1 1 FALSE
g8174 3 3 0 0 1 1 1 FALSE
g8175 146 146 0 0 1 1 1 FALSE
g8176 37 37 0 0 1 1 1 FALSE
g8177 33 33 0 0 1 1 1 FALSE
g8178 618 618 0 0 1 1 1 FALSE
g8179 1391 1391 0 0 1 1 1 FALSE
g8180 410 410 0 0 1 1 1 FALSE
g8181 13 13 0 0 1 1 1 FALSE
g8182 13 13 0 0 1 1 1 FALSE
g8183 4 4 0 0 1 1 1 FALSE
g8184 1902 1902 0 0 1 1 1 FALSE
g8185 8 8 0 0 1 1 1 FALSE
g8186 7 7 0 0 1 1 1 FALSE
g8187 2204 2204 0 0 1 1 1 FALSE
g8188 113 113 0 0 1 1 1 FALSE
g8189 27 27 0 0 1 1 1 FALSE
g8190 5068 5068 0 0 1 1 1 FALSE
g8191 1004 1004 0 0 1 1 1 FALSE
g8192 174 174 0 0 1 1 1 FALSE
g8193 780 780 0 0 1 1 1 FALSE
g8194 4556 4556 0 0 1 1 1 FALSE
g8195 17 17 0 0 1 1 1 FALSE
g8196 2464 2464 0 0 1 1 1 FALSE
g8197 200 200 0 0 1 1 1 FALSE
g8198 31 31 0 0 1 1 1 FALSE
g8199 6 6 0 0 1 1 1 FALSE
g8200 240 240 0 0 1 1 1 FALSE
g8201 267 267 0 0 1 1 1 FALSE
g8202 15 15 0 0 1 1 1 FALSE
g8203 260 260 0 0 1 1 1 FALSE
g8204 55 55 0 0 1 1 1 FALSE
g8205 278 278 0 0 1 1 1 FALSE
g8206 184 184 0 0 1 1 1 FALSE
g8207 806 806 0 0 1 1 1 FALSE
g8208 5 5 0 0 1 1 1 FALSE
g8209 14 14 0 0 1 1 1 FALSE
g8211 4488 4488 0 0 1 1 1 FALSE
g8212 47 47 0 0 1 1 1 FALSE
g8213 32 32 0 0 1 1 1 FALSE
g8214 39 39 0 0 1 1 1 FALSE
g8215 122 122 0 0 1 1 1 FALSE
g8216 4059 4059 0 0 1 1 1 FALSE
g8217 143 143 0 0 1 1 1 FALSE
g8218 2 2 0 0 1 1 1 FALSE
g8219 2 2 0 0 1 1 1 FALSE
g8220 371 371 0 0 1 1 1 FALSE
g8221 331 331 0 0 1 1 1 FALSE
g8222 10 10 0 0 1 1 1 FALSE
g8223 378 378 0 0 1 1 1 FALSE
g8224 7 7 0 0 1 1 1 FALSE
g8225 5 5 0 0 1 1 1 FALSE
g8226 41 41 0 0 1 1 1 FALSE
g8227 1365 1365 0 0 1 1 1 FALSE
g8228 274 274 0 0 1 1 1 FALSE
g8229 61 61 0 0 1 1 1 FALSE
g8230 22 22 0 0 1 1 1 FALSE
g8231 113 113 0 0 1 1 1 FALSE
g8232 57 57 0 0 1 1 1 FALSE
g8233 3 3 0 0 1 1 1 FALSE
g8234 2757 2757 0 0 1 1 1 FALSE
g8235 239 239 0 0 1 1 1 FALSE
g8236 34 34 0 0 1 1 1 FALSE
g8237 100 100 0 0 1 1 1 FALSE
g8238 51 51 0 0 1 1 1 FALSE
g8239 4574 4574 0 0 1 1 1 FALSE
g8240 5 5 0 0 1 1 1 FALSE
g8241 22 22 0 0 1 1 1 FALSE
g8242 33 33 0 0 1 1 1 FALSE
g8243 1 1 0 0 1 1 1 FALSE
g8244 2 2 0 0 1 1 1 FALSE
g8245 402 402 0 0 1 1 1 FALSE
g8246 36 36 0 0 1 1 1 FALSE
g8247 4629 4629 0 0 1 1 1 FALSE
g8248 8 8 0 0 1 1 1 FALSE
g8249 18 18 0 0 1 1 1 FALSE
g8250 13 13 0 0 1 1 1 FALSE
g8251 440 440 0 0 1 1 1 FALSE
g8252 1566 1566 0 0 1 1 1 FALSE
g8253 15 15 0 0 1 1 1 FALSE
g8254 5843 5843 0 0 1 1 1 FALSE
g8255 7148 7148 0 0 1 1 1 FALSE
g8256 4 4 0 0 1 1 1 FALSE
g8257 350 350 0 0 1 1 1 FALSE
g8258 39 39 0 0 1 1 1 FALSE
g8259 13 13 0 0 1 1 1 FALSE
g8260 3 3 0 0 1 1 1 FALSE
g8262 97 97 0 0 1 1 1 FALSE
g8263 5 5 0 0 1 1 1 FALSE
g8264 32 32 0 0 1 1 1 FALSE
g8265 718 718 0 0 1 1 1 FALSE
g8266 4073 4073 0 0 1 1 1 FALSE
g8267 159 159 0 0 1 1 1 FALSE
g8268 26 26 0 0 1 1 1 FALSE
g8269 529 529 0 0 1 1 1 FALSE
g8270 59 59 0 0 1 1 1 FALSE
g8271 23 23 0 0 1 1 1 FALSE
g8272 96 96 0 0 1 1 1 FALSE
g8273 228 228 0 0 1 1 1 FALSE
g8274 444 444 0 0 1 1 1 FALSE
g8275 1098 1098 0 0 1 1 1 FALSE
g8276 25 25 0 0 1 1 1 FALSE
g8277 4782 4782 0 0 1 1 1 FALSE
g8278 29 29 0 0 1 1 1 FALSE
g8279 563 563 0 0 1 1 1 FALSE
g8280 17 17 0 0 1 1 1 FALSE
g8281 103 103 0 0 1 1 1 FALSE
g8282 158 158 0 0 1 1 1 FALSE
g8283 29 29 0 0 1 1 1 FALSE
g8284 73 73 0 0 1 1 1 FALSE
g8285 11 11 0 0 1 1 1 FALSE
g8286 732 732 0 0 1 1 1 FALSE
g8287 661 661 0 0 1 1 1 FALSE
g8288 10 10 0 0 1 1 1 FALSE
g8289 105 105 0 0 1 1 1 FALSE
g8290 1086 1086 0 0 1 1 1 FALSE
g8291 35 35 0 0 1 1 1 FALSE
g8292 387 387 0 0 1 1 1 FALSE
g8293 101 101 0 0 1 1 1 FALSE
g8294 30 30 0 0 1 1 1 FALSE
g8295 52 52 0 0 1 1 1 FALSE
g8296 3 3 0 0 1 1 1 FALSE
g8297 1714 1714 0 0 1 1 1 FALSE
g8298 186 186 0 0 1 1 1 FALSE
g8299 51 51 0 0 1 1 1 FALSE
g8300 8 8 0 0 1 1 1 FALSE
g8301 174 174 0 0 1 1 1 FALSE
g8302 443 443 0 0 1 1 1 FALSE
g8303 958 958 0 0 1 1 1 FALSE
g8304 1 1 0 0 1 1 1 FALSE
g8305 624 624 0 0 1 1 1 FALSE
g8306 122 122 0 0 1 1 1 FALSE
g8307 4646 4646 0 0 1 1 1 FALSE
g8308 2 2 0 0 1 1 1 FALSE
g8309 11 11 0 0 1 1 1 FALSE
g8310 196 196 0 0 1 1 1 FALSE
g8311 32 32 0 0 1 1 1 FALSE
g8312 145 145 0 0 1 1 1 FALSE
g8313 5 5 0 0 1 1 1 FALSE
g8314 18 18 0 0 1 1 1 FALSE
g8315 3 3 0 0 1 1 1 FALSE
g8316 90 90 0 0 1 1 1 FALSE
