"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g10476	1253	1530	-0.288145238258155	-0.288145238258155	1.47926065618975e-07	2.16735113336761e-07	1.86230749902166e-08	TRUE
g5055	265	400	-0.594007640324163	-0.594007640324163	1.49376989777572e-07	2.18836191788159e-07	1.88036112261698e-08	TRUE
g5647	915	704	0.378196314534108	0.378196314534108	1.50927842113013e-07	2.21083172477692e-07	1.89966841862384e-08	TRUE
g6445	5629	6200	-0.139389567293783	-0.139389567293783	1.51231335787649e-07	2.2150268699781e-07	1.90327311850259e-08	TRUE
g12115	25	1	4.64385618977472	4.64385618977472	1.51790898628157e-07	2.22297118841236e-07	1.91009931457528e-08	TRUE
g2536	619	448	0.46644067715666	0.46644067715666	1.5520474527797e-07	2.27270984832139e-07	1.95283751140634e-08	TRUE
g1059	234	134	0.804275529125633	0.804275529125633	1.55588485317715e-07	2.27807151462247e-07	1.95744455048092e-08	TRUE
g2816	4401	3923	0.165874036317449	0.165874036317449	1.60052019748669e-07	2.34316012183199e-07	2.01337226770263e-08	TRUE
g10387	2428	2807	-0.209260642256844	-0.209260642256844	1.60161474416221e-07	2.34449753236764e-07	2.01452144451643e-08	TRUE
g4203	33	90	-1.44745897697122	-1.44745897697122	1.61034355627976e-07	2.35700867227206e-07	2.02527170519482e-08	TRUE
g407	27	80	-1.56704059272389	-1.56704059272389	1.61410860233246e-07	2.36225249914238e-07	2.0297774901384e-08	TRUE
g2614	44	8	2.4594316186373	2.4594316186373	1.62236401091143e-07	2.37406605686643e-07	2.03992834977573e-08	TRUE
g8266	6404	5825	0.136715258087252	0.136715258087252	1.63402816388825e-07	2.3908645253819e-07	2.05436251939725e-08	TRUE
g2410	30	85	-1.50250034052918	-1.50250034052918	1.64406296021546e-07	2.40527543891457e-07	2.0667451702407e-08	TRUE
g1690	233	360	-0.627666951675393	-0.627666951675393	1.64508138889019e-07	2.40649357904967e-07	2.06779186335541e-08	TRUE
g2192	239	138	0.79234235120258	0.79234235120258	1.66142994584284e-07	2.43013446172292e-07	2.0881054121884e-08	TRUE
g4734	11885	11092	0.0996223817903186	0.0996223817903186	1.67664822470215e-07	2.45211696096909e-07	2.106993986616e-08	TRUE
g9002	112	47	1.25276607037997	1.25276607037997	1.68288211921386e-07	2.46095621633261e-07	2.11458916180281e-08	TRUE
g145	706	523	0.432857237024239	0.432857237024239	1.69713598618948e-07	2.48152012792122e-07	2.13225880756122e-08	TRUE
g9189	544	385	0.498748205668075	0.498748205668075	1.69977672270782e-07	2.48510081414513e-07	2.13533553043449e-08	TRUE
g9292	1376	1664	-0.274174963438995	-0.274174963438995	1.71958341899092e-07	2.51377476780705e-07	2.15997377114641e-08	TRUE
g12151	648	850	-0.39146902814044	-0.39146902814044	1.72227894501553e-07	2.51743109082961e-07	2.16311548532412e-08	TRUE
g8463	1493	1221	0.290150965147138	0.290150965147138	1.73676013237589e-07	2.5383115814187e-07	2.18105715320093e-08	TRUE
g4270	1418	1710	-0.270138792533745	-0.270138792533745	1.74388076090715e-07	2.54843096189432e-07	2.18975228240961e-08	TRUE
g1359	3633	3202	0.182188057899229	0.182188057899229	1.83843599677047e-07	2.68630674979368e-07	2.30822275532256e-08	TRUE
g5092	42	104	-1.30812229536233	-1.30812229536233	1.85040823996729e-07	2.7034954905873e-07	2.32299226838663e-08	TRUE
g11915	362	516	-0.511381368340048	-0.511381368340048	1.88107314835761e-07	2.74798775293569e-07	2.36122247139537e-08	TRUE
g5042	212	118	0.845277405201357	0.845277405201357	1.8825165815084e-07	2.7497862595801e-07	2.36276784738884e-08	TRUE
g5570	150	73	1.03899413161586	1.03899413161586	1.88977521631273e-07	2.76007765016717e-07	2.37161077716177e-08	TRUE
g7712	34	4	3.08746284125034	3.08746284125034	1.92648248797944e-07	2.81337255432515e-07	2.41740469497463e-08	TRUE
g5198	7449	8098	-0.120518880778461	-0.120518880778461	1.93199769737973e-07	2.82110870084129e-07	2.42405201826652e-08	TRUE
g2992	39	6	2.70043971814109	2.70043971814109	1.99026400360403e-07	2.90586172637576e-07	2.496876487079e-08	TRUE
g8994	23162	22057	0.0705232514864242	0.0705232514864242	2.0291254543281e-07	2.96226700681442e-07	2.54534301155125e-08	TRUE
g2277	21	69	-1.71620703399941	-1.71620703399941	2.05849138623648e-07	3.0047988768776e-07	2.58188873750522e-08	TRUE
g7547	76	25	1.60407132366886	1.60407132366886	2.05928689545054e-07	3.00562135112412e-07	2.58259545269016e-08	TRUE
g1633	277	168	0.721424743270428	0.721424743270428	2.06373437117158e-07	3.011773247934e-07	2.58788150135384e-08	TRUE
g9454	291	179	0.701059565644027	0.701059565644027	2.09016639995951e-07	3.04966038214212e-07	2.62043621437009e-08	TRUE
