"","X1_mean","X2_mean","M","D","prob","ranking"
"g616",363690.736916536,1072804.58309156,-1.5606032192502,709113.846175029,0.817185937379798,-709113.846176746
"g1128",110130.641816296,36884.825614252,1.57811660804885,73245.8162020444,0.817120547734441,73245.816219045
"g583",11372.2773870032,36489.4775804837,-1.68195930195263,25117.2001934804,0.81661281637049,-25117.2002497962
"g380",20627.3866731674,62915.7242917638,-1.60885957480333,42288.3376185964,0.816558966074313,-42288.3376492009
"g1031",78767.9179356422,26100.6098042391,1.59352462787379,52667.3081314031,0.816093545657358,52667.3081555103
"g310",4650.18970731283,17373.3497061511,-1.9015144646416,12723.1599988383,0.815662743287945,-12723.1601409318
"g780",4594.39164199982,236.826841484388,4.27796933478478,4357.56480051543,0.815255019616894,4357.56690042881
"g11018",23615.2151516265,71153.096608878,-1.59120986519596,47537.8814572515,0.815031925532733,-47537.8814838824
"g9012",7672.76037738192,1242.38597085157,2.6266322559323,6430.37440653035,0.814451111623971,6430.37494298408
"g12276",16761.5282612922,51189.9307974622,-1.6107063607363,34428.40253617,0.813501038541426,-34428.4025738478
