"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Benjamini et al. 1995) < 0.05)"
g218	8525	5691	0.583017654666264	0.583017654666264	0	0	0	TRUE
g219	36348	22061	0.720377795832773	0.720377795832773	0	0	0	TRUE
g223	80	1	6.32192809488736	6.32192809488736	0	0	0	TRUE
g225	3358	2234	0.587973044453715	0.587973044453715	0	0	0	TRUE
g226	156	20	2.96347412397489	2.96347412397489	0	0	0	TRUE
g227	334	147	1.18403194763769	1.18403194763769	0	0	0	TRUE
g228	1807	164	3.46182878624652	3.46182878624652	0	0	0	TRUE
g229	327	1051	-1.68440012846409	-1.68440012846409	0	0	0	TRUE
g230	23456	15909	0.56011385427191	0.56011385427191	0	0	0	TRUE
g232	58187	22947	1.34239131194332	1.34239131194332	0	0	0	TRUE
g233	488	49	3.31602749344768	3.31602749344768	0	0	0	TRUE
g234	104	11	3.24100809950379	3.24100809950379	0	0	0	TRUE
g236	4724	3013	0.648808291802695	0.648808291802695	0	0	0	TRUE
g238	298541	179227	0.736141085632084	0.736141085632084	0	0	0	TRUE
g239	4087	2217	0.882433473153352	0.882433473153352	0	0	0	TRUE
g242	3657	2455	0.574937602139313	0.574937602139313	0	0	0	TRUE
g243	443	805	-0.861682084446961	-0.861682084446961	0	0	0	TRUE
g244	288	67	2.10383581098454	2.10383581098454	0	0	0	TRUE
g246	57	4026	-6.1422414427566	-6.1422414427566	0	0	0	TRUE
g249	102567	67108	0.612009964929111	0.612009964929111	0	0	0	TRUE
g250	10016	5269	0.92670538255914	0.92670538255914	0	0	0	TRUE
g254	9513	5872	0.696048409981783	0.696048409981783	0	0	0	TRUE
g255	17829	28765	-0.690088683439802	-0.690088683439802	0	0	0	TRUE
g257	40283	11188	1.84821897039501	1.84821897039501	0	0	0	TRUE
g262	13492	7055	0.9353862355335	0.9353862355335	0	0	0	TRUE
g264	4253	989	2.10443842886665	2.10443842886665	0	0	0	TRUE
g265	16847	9377	0.845293371161462	0.845293371161462	0	0	0	TRUE
g268	3028	11387	-1.91095059664419	-1.91095059664419	0	0	0	TRUE
g269	11939	7761	0.621367542955767	0.621367542955767	0	0	0	TRUE
g272	4521	6608	-0.547571769100466	-0.547571769100466	0	0	0	TRUE
g273	9137	3243	1.49439153147031	1.49439153147031	0	0	0	TRUE
g274	98	695	-2.82615932349566	-2.82615932349566	0	0	0	TRUE
g275	3233	1595	1.01931708347385	1.01931708347385	0	0	0	TRUE
g276	6912	2365	1.54726303393671	1.54726303393671	0	0	0	TRUE
g277	32161	12786	1.33074726678542	1.33074726678542	0	0	0	TRUE
g278	45553	16196	1.49190852110562	1.49190852110562	0	0	0	TRUE
g279	1992	1279	0.639201383186444	0.639201383186444	0	0	0	TRUE
g280	1109	433	1.35682043543498	1.35682043543498	0	0	0	TRUE
g284	2368	1632	0.537028023657454	0.537028023657454	0	0	0	TRUE
g289	13829	7576	0.868188600453667	0.868188600453667	0	0	0	TRUE
g290	9901	7204	0.458776063360421	0.458776063360421	0	0	0	TRUE
g291	14078	9966	0.498355912012331	0.498355912012331	0	0	0	TRUE
g292	79673	48057	0.729344309264462	0.729344309264462	0	0	0	TRUE
g295	105231	74216	0.503757619078769	0.503757619078769	0	0	0	TRUE
g296	53566	21883	1.29150703325634	1.29150703325634	0	0	0	TRUE
g297	3604	2627	0.456182810679906	0.456182810679906	0	0	0	TRUE
g298	4217	1893	1.15554261057543	1.15554261057543	0	0	0	TRUE
g299	59190	38014	0.638822616888207	0.638822616888207	0	0	0	TRUE
g302	6575	792	3.05341855898742	3.05341855898742	0	0	0	TRUE
g303	22822	11958	0.932449111358506	0.932449111358506	0	0	0	TRUE
g308	4321	1102	1.97124100701858	1.97124100701858	0	0	0	TRUE
g310	1501	75	4.32288957112481	4.32288957112481	0	0	0	TRUE
