"","X1_mean","X2_mean","M","D","prob","ranking"
"g118",47257.4898048984,138294.770900488,-1.54913170315611,91037.28109559,0.814964991921213,-91037.2811087704
"g306",1691.43541369375,8295.07332994622,-2.29400664506354,6603.63791625247,0.814480264676464,-6603.63831470453
"g590",952.611394701128,6153.82046921083,-2.69152264450562,5201.2090745097,0.813810879433715,-5201.20977091447
"g898",17384.8959589626,4994.3354073411,1.79946981568945,12390.5605516215,0.813514657228591,12390.5606822892
"g1193",14851.9347477496,4101.9065569045,1.85628434968542,10750.0281908451,0.812568284988844,10750.028351114
"g647",79043.6902588917,228086.177874826,-1.52885681360177,149042.487615934,0.812487497114719,-149042.487623776
"g8758",14188.5650966541,42830.8210178323,-1.59392063668007,28642.2559211782,0.811652689082096,-28642.2559655285
"g307",132750.43256433,382004.697778006,-1.52487381816975,249254.265213676,0.811448795875971,-249254.265218341
"g520",42350.8599369219,122431.824068132,-1.53151544180672,80080.9641312097,0.811083326921597,-80080.9641458545
"g204",1735.45046163374,8283.54572369731,-2.25493825309246,6548.09526206357,0.811014080172347,-6548.09565032506
"g462",41329.082038315,119697.860119431,-1.53416813551642,78368.7780811162,0.811002539047473,-78368.7780961329
"g10004",19896.8976235375,5985.70954474753,1.73294932032541,13911.18807879,0.810352389012849,13911.1881867288
"g5922",46982.9197439394,15822.6002104857,1.57014966722388,31160.3195334537,0.8099446026006,31160.3195730132
"g168",291842.82334341,831537.152328285,-1.51058913167169,539694.328984875,0.809825344310225,-539694.328986989
"g579",8071.52141032793,25521.159601237,-1.66078134262743,17449.638190909,0.809740709394476,-17449.6382699421
"g526",170916.719014957,485751.232750506,-1.50692412926751,314834.513735548,0.809667615603601,-314834.513739155
"g480",24555.1568638527,71447.1428969022,-1.5408502816536,46891.9860330494,0.809582980687851,-46891.9860583653
"g837",215700.982316561,75645.1128392143,1.51171396345473,140055.869477347,0.808902054320228,140055.869485506
"g2674",177636.349667129,62494.996010768,1.50711424752761,115141.353656361,0.808536585365854,115141.353666224
"g10129",1684.09957237042,7990.55239820413,-2.2463178018963,6306.45282583371,0.807859506039855,-6306.45322589565
"g1184",32610.9586142021,10751.4140948185,1.60083042561397,21859.5445193835,0.807367084711857,21859.544578
"g381",23040.8296192508,66396.1300921706,-1.52690649224762,43355.3004729198,0.807147803339232,-43355.3004998074
"g535",3000.35910124239,11529.5275166201,-1.94212630544721,8529.16841537771,0.806678464260983,-8529.16863649273
"g945",33002.9021363343,10994.4544598998,1.58581687451867,22008.4476764346,0.806201431099485,22008.4477335675
"g772",71403.9355093084,24849.6765372379,1.52277651956122,46554.2589720706,0.806189889974609,46554.2589969753
"g990",230452.311240448,81878.6659183134,1.49290873548885,148573.645322135,0.805724397937986,148573.645329635
"g9290",8139.63993690172,1788.7002362895,2.18605334713744,6350.93970061221,0.804551050242364,6350.94007684229
"g7369",3324.18409680086,129.685570300259,4.67991041272811,3194.4985265006,0.804462568284989,3194.50195451121
"g464",23899.1230540805,67895.6795383832,-1.50636209175209,43996.5564843027,0.803781641917366,-43996.5565100902
"g7879",23094.2764631779,65810.1434411842,-1.51077461871128,42715.8669780063,0.803512349003616,-42715.8670047228
"g362",2668.15028702868,10486.2791510936,-1.97459102129782,7818.12886406489,0.803293067630992,-7818.12911342184
"g341",384460.96398246,1061459.10149825,-1.46513975707385,676998.13751579,0.802827575594368,-676998.137517376
"g530",13082.9490114949,38299.5111281559,-1.54963820345953,25216.5621166609,0.802796799261368,-25216.5621642761
"g917",68161.4936443961,24033.1377612733,1.50393193142581,44128.3558831228,0.802300530891744,44128.3559087505
"g1174",204256.021874833,73742.0971742897,1.46981826114675,130513.924700543,0.80179656843887,130513.92470882
"g299",49309.4294207673,136212.116704852,-1.46591957948584,86902.6872840844,0.800838655074248,-86902.6872964484
